# author : Ric Davies
# description : SCAO dichroic transmission, including CaF2 substrate and coating
# source: theoretical  coating transmission plus expected CaF2 transmission, from Yann Clenet (2023-06-08)
# date_created : 2020-11-11
# date_modified : 2023-06-13
# status : FDR design and iteration with manufacturer
# wavelength unit : nm
# changes :
# - 2018-11-19 (KL) updated meta data to new format
# - 2022-03-16 (KL) updated values from Ric
# - 2023-06-13 (RD) new values based on design & modelling
#
wavelength	transmission	reflection	emissivity
1851	0.9503	0.0206	0.0291
1852	0.9504	0.0205	0.0291
1853	0.9505	0.0204	0.0291
1854	0.9506	0.0203	0.0291
1855	0.9507	0.0202	0.0291
1856	0.9509	0.0200	0.0291
1857	0.9510	0.0199	0.0291
1858	0.9511	0.0198	0.0291
1859	0.9512	0.0197	0.0291
1860	0.9513	0.0196	0.0291
1861	0.9514	0.0194	0.0291
1862	0.9516	0.0193	0.0291
1863	0.9517	0.0192	0.0291
1864	0.9518	0.0191	0.0291
1865	0.9519	0.0190	0.0291
1866	0.9520	0.0189	0.0291
1867	0.9521	0.0187	0.0291
1868	0.9522	0.0186	0.0291
1869	0.9523	0.0185	0.0292
1870	0.9524	0.0184	0.0292
1871	0.9525	0.0183	0.0292
1872	0.9526	0.0182	0.0292
1873	0.9527	0.0181	0.0292
1874	0.9528	0.0181	0.0292
1875	0.9529	0.0180	0.0292
1876	0.9529	0.0179	0.0292
1877	0.9530	0.0178	0.0292
1878	0.9531	0.0177	0.0292
1879	0.9532	0.0177	0.0292
1880	0.9532	0.0176	0.0292
1881	0.9533	0.0176	0.0292
1882	0.9533	0.0175	0.0292
1883	0.9534	0.0174	0.0292
1884	0.9534	0.0174	0.0292
1885	0.9534	0.0174	0.0292
1886	0.9535	0.0173	0.0292
1887	0.9535	0.0173	0.0292
1888	0.9535	0.0173	0.0292
1889	0.9535	0.0173	0.0292
1890	0.9536	0.0173	0.0292
1891	0.9536	0.0172	0.0292
1892	0.9536	0.0172	0.0292
1893	0.9536	0.0172	0.0292
1894	0.9536	0.0173	0.0292
1895	0.9535	0.0173	0.0292
1896	0.9535	0.0173	0.0292
1897	0.9535	0.0173	0.0292
1898	0.9535	0.0173	0.0292
1899	0.9534	0.0174	0.0292
1900	0.9534	0.0174	0.0292
1901	0.9534	0.0174	0.0292
1902	0.9533	0.0175	0.0292
1903	0.9533	0.0175	0.0292
1904	0.9532	0.0176	0.0292
1905	0.9532	0.0177	0.0292
1906	0.9531	0.0177	0.0292
1907	0.9530	0.0178	0.0292
1908	0.9530	0.0178	0.0292
1909	0.9529	0.0179	0.0292
1910	0.9528	0.0180	0.0292
1911	0.9528	0.0181	0.0292
1912	0.9527	0.0181	0.0292
1913	0.9526	0.0182	0.0292
1914	0.9525	0.0183	0.0292
1915	0.9525	0.0184	0.0292
1916	0.9524	0.0185	0.0292
1917	0.9523	0.0186	0.0291
1918	0.9522	0.0187	0.0291
1919	0.9521	0.0187	0.0291
1920	0.9520	0.0188	0.0291
1921	0.9519	0.0189	0.0291
1922	0.9518	0.0190	0.0291
1923	0.9518	0.0191	0.0291
1924	0.9517	0.0192	0.0291
1925	0.9516	0.0193	0.0291
1926	0.9515	0.0194	0.0291
1927	0.9514	0.0195	0.0291
1928	0.9513	0.0196	0.0291
1929	0.9512	0.0196	0.0291
1930	0.9512	0.0197	0.0291
1931	0.9511	0.0198	0.0291
1932	0.9510	0.0199	0.0291
1933	0.9509	0.0200	0.0291
1934	0.9509	0.0200	0.0291
1935	0.9508	0.0201	0.0291
1936	0.9507	0.0202	0.0291
1937	0.9507	0.0202	0.0291
1938	0.9506	0.0203	0.0291
1939	0.9505	0.0204	0.0291
1940	0.9505	0.0204	0.0291
1941	0.9504	0.0205	0.0291
1942	0.9504	0.0205	0.0291
1943	0.9504	0.0206	0.0291
1944	0.9503	0.0206	0.0291
1945	0.9503	0.0206	0.0291
1946	0.9503	0.0207	0.0291
1947	0.9502	0.0207	0.0291
1948	0.9502	0.0207	0.0291
1949	0.9502	0.0207	0.0291
1950	0.9502	0.0207	0.0291
1951	0.9502	0.0207	0.0291
1952	0.9502	0.0207	0.0291
1953	0.9502	0.0207	0.0291
1954	0.9502	0.0207	0.0291
1955	0.9502	0.0207	0.0291
1956	0.9502	0.0207	0.0291
1957	0.9502	0.0207	0.0291
1958	0.9502	0.0207	0.0291
1959	0.9503	0.0206	0.0291
1960	0.9503	0.0206	0.0291
1961	0.9503	0.0206	0.0291
1962	0.9504	0.0205	0.0291
1963	0.9504	0.0205	0.0291
1964	0.9505	0.0204	0.0291
1965	0.9505	0.0204	0.0291
1966	0.9506	0.0203	0.0291
1967	0.9507	0.0202	0.0291
1968	0.9507	0.0202	0.0291
1969	0.9508	0.0201	0.0291
1970	0.9509	0.0200	0.0291
1971	0.9510	0.0199	0.0291
1972	0.9511	0.0198	0.0291
1973	0.9511	0.0197	0.0291
1974	0.9512	0.0196	0.0291
1975	0.9513	0.0195	0.0291
1976	0.9514	0.0194	0.0291
1977	0.9515	0.0193	0.0291
1978	0.9516	0.0192	0.0291
1979	0.9517	0.0191	0.0291
1980	0.9518	0.0190	0.0291
1981	0.9520	0.0189	0.0291
1982	0.9521	0.0188	0.0291
1983	0.9522	0.0187	0.0291
1984	0.9523	0.0186	0.0292
1985	0.9524	0.0184	0.0292
1986	0.9525	0.0183	0.0292
1987	0.9527	0.0182	0.0292
1988	0.9528	0.0181	0.0292
1989	0.9529	0.0179	0.0292
1990	0.9530	0.0178	0.0292
1991	0.9531	0.0177	0.0292
1992	0.9533	0.0176	0.0292
1993	0.9534	0.0174	0.0292
1994	0.9535	0.0173	0.0292
1995	0.9536	0.0172	0.0292
1996	0.9537	0.0171	0.0292
1997	0.9539	0.0169	0.0292
1998	0.9540	0.0168	0.0292
1999	0.9541	0.0167	0.0292
2000	0.9542	0.0166	0.0292
2001	0.9543	0.0165	0.0292
2002	0.9544	0.0164	0.0292
2003	0.9545	0.0162	0.0292
2004	0.9546	0.0161	0.0292
2005	0.9547	0.0160	0.0292
2006	0.9548	0.0159	0.0292
2007	0.9549	0.0158	0.0292
2008	0.9550	0.0157	0.0292
2009	0.9551	0.0156	0.0292
2010	0.9552	0.0155	0.0292
2011	0.9553	0.0154	0.0292
2012	0.9554	0.0154	0.0292
2013	0.9555	0.0153	0.0292
2014	0.9555	0.0152	0.0292
2015	0.9556	0.0151	0.0293
2016	0.9557	0.0151	0.0293
2017	0.9558	0.0150	0.0293
2018	0.9558	0.0149	0.0293
2019	0.9559	0.0149	0.0293
2020	0.9559	0.0148	0.0293
2021	0.9560	0.0148	0.0293
2022	0.9560	0.0147	0.0293
2023	0.9561	0.0147	0.0293
2024	0.9561	0.0146	0.0293
2025	0.9561	0.0146	0.0293
2026	0.9561	0.0146	0.0293
2027	0.9562	0.0146	0.0293
2028	0.9562	0.0145	0.0293
2029	0.9562	0.0145	0.0293
2030	0.9562	0.0145	0.0293
2031	0.9562	0.0145	0.0293
2032	0.9562	0.0145	0.0293
2033	0.9562	0.0145	0.0293
2034	0.9562	0.0145	0.0293
2035	0.9562	0.0145	0.0293
2036	0.9562	0.0146	0.0293
2037	0.9561	0.0146	0.0293
2038	0.9561	0.0146	0.0293
2039	0.9561	0.0146	0.0293
2040	0.9561	0.0147	0.0293
2041	0.9560	0.0147	0.0293
2042	0.9560	0.0148	0.0293
2043	0.9559	0.0148	0.0293
2044	0.9559	0.0149	0.0293
2045	0.9558	0.0149	0.0293
2046	0.9558	0.0150	0.0293
2047	0.9557	0.0150	0.0293
2048	0.9557	0.0151	0.0293
2049	0.9556	0.0151	0.0293
2050	0.9555	0.0152	0.0292
2051	0.9555	0.0153	0.0292
2052	0.9554	0.0154	0.0292
2053	0.9553	0.0154	0.0292
2054	0.9552	0.0155	0.0292
2055	0.9552	0.0156	0.0292
2056	0.9551	0.0157	0.0292
2057	0.9550	0.0158	0.0292
2058	0.9549	0.0158	0.0292
2059	0.9548	0.0159	0.0292
2060	0.9548	0.0160	0.0292
2061	0.9547	0.0161	0.0292
2062	0.9546	0.0162	0.0292
2063	0.9545	0.0163	0.0292
2064	0.9544	0.0164	0.0292
2065	0.9543	0.0165	0.0292
2066	0.9542	0.0165	0.0292
2067	0.9542	0.0166	0.0292
2068	0.9541	0.0167	0.0292
2069	0.9540	0.0168	0.0292
2070	0.9539	0.0169	0.0292
2071	0.9538	0.0170	0.0292
2072	0.9537	0.0171	0.0292
2073	0.9536	0.0172	0.0292
2074	0.9536	0.0172	0.0292
2075	0.9535	0.0173	0.0292
2076	0.9534	0.0174	0.0292
2077	0.9533	0.0175	0.0292
2078	0.9533	0.0176	0.0292
2079	0.9532	0.0176	0.0292
2080	0.9531	0.0177	0.0292
2081	0.9530	0.0178	0.0292
2082	0.9530	0.0179	0.0292
2083	0.9529	0.0179	0.0292
2084	0.9529	0.0180	0.0292
2085	0.9528	0.0180	0.0292
2086	0.9527	0.0181	0.0292
2087	0.9527	0.0182	0.0292
2088	0.9526	0.0182	0.0292
2089	0.9526	0.0183	0.0292
2090	0.9525	0.0183	0.0292
2091	0.9525	0.0183	0.0292
2092	0.9525	0.0184	0.0292
2093	0.9524	0.0184	0.0292
2094	0.9524	0.0184	0.0292
2095	0.9524	0.0185	0.0292
2096	0.9524	0.0185	0.0292
2097	0.9523	0.0185	0.0292
2098	0.9523	0.0185	0.0292
2099	0.9523	0.0185	0.0292
2100	0.9523	0.0185	0.0292
2101	0.9523	0.0186	0.0292
2102	0.9523	0.0186	0.0292
2103	0.9523	0.0185	0.0292
2104	0.9523	0.0185	0.0292
2105	0.9523	0.0185	0.0292
2106	0.9523	0.0185	0.0292
2107	0.9524	0.0185	0.0292
2108	0.9524	0.0185	0.0292
2109	0.9524	0.0184	0.0292
2110	0.9524	0.0184	0.0292
2111	0.9525	0.0184	0.0292
2112	0.9525	0.0183	0.0292
2113	0.9525	0.0183	0.0292
2114	0.9526	0.0183	0.0292
2115	0.9526	0.0182	0.0292
2116	0.9527	0.0182	0.0292
2117	0.9527	0.0181	0.0292
2118	0.9528	0.0180	0.0292
2119	0.9529	0.0180	0.0292
2120	0.9529	0.0179	0.0292
2121	0.9530	0.0178	0.0292
2122	0.9531	0.0178	0.0292
2123	0.9531	0.0177	0.0292
2124	0.9532	0.0176	0.0292
2125	0.9533	0.0175	0.0292
2126	0.9534	0.0175	0.0292
2127	0.9534	0.0174	0.0292
2128	0.9535	0.0173	0.0292
2129	0.9536	0.0172	0.0292
2130	0.9537	0.0171	0.0292
2131	0.9538	0.0170	0.0292
2132	0.9539	0.0169	0.0292
2133	0.9540	0.0168	0.0292
2134	0.9541	0.0167	0.0292
2135	0.9541	0.0166	0.0292
2136	0.9542	0.0166	0.0292
2137	0.9543	0.0165	0.0292
2138	0.9544	0.0164	0.0292
2139	0.9545	0.0163	0.0292
2140	0.9546	0.0162	0.0292
2141	0.9547	0.0161	0.0292
2142	0.9548	0.0160	0.0292
2143	0.9549	0.0159	0.0292
2144	0.9550	0.0158	0.0292
2145	0.9551	0.0157	0.0292
2146	0.9552	0.0156	0.0292
2147	0.9553	0.0155	0.0292
2148	0.9554	0.0154	0.0292
2149	0.9555	0.0153	0.0292
2150	0.9556	0.0152	0.0293
2151	0.9557	0.0151	0.0293
2152	0.9558	0.0150	0.0293
2153	0.9558	0.0149	0.0293
2154	0.9559	0.0148	0.0293
2155	0.9560	0.0147	0.0293
2156	0.9561	0.0146	0.0293
2157	0.9562	0.0146	0.0293
2158	0.9562	0.0145	0.0293
2159	0.9563	0.0144	0.0293
2160	0.9564	0.0143	0.0293
2161	0.9565	0.0143	0.0293
2162	0.9565	0.0142	0.0293
2163	0.9566	0.0141	0.0293
2164	0.9566	0.0141	0.0293
2165	0.9567	0.0140	0.0293
2166	0.9568	0.0140	0.0293
2167	0.9568	0.0139	0.0293
2168	0.9569	0.0138	0.0293
2169	0.9569	0.0138	0.0293
2170	0.9569	0.0138	0.0293
2171	0.9570	0.0137	0.0293
2172	0.9570	0.0137	0.0293
2173	0.9570	0.0137	0.0293
2174	0.9571	0.0136	0.0293
2175	0.9571	0.0136	0.0293
2176	0.9571	0.0136	0.0293
2177	0.9571	0.0136	0.0293
2178	0.9571	0.0136	0.0293
2179	0.9572	0.0135	0.0293
2180	0.9572	0.0135	0.0293
2181	0.9572	0.0135	0.0293
2182	0.9572	0.0135	0.0293
2183	0.9571	0.0136	0.0293
2184	0.9571	0.0136	0.0293
2185	0.9571	0.0136	0.0293
2186	0.9571	0.0136	0.0293
2187	0.9571	0.0136	0.0293
2188	0.9571	0.0137	0.0293
2189	0.9570	0.0137	0.0293
2190	0.9570	0.0137	0.0293
2191	0.9569	0.0138	0.0293
2192	0.9569	0.0138	0.0293
2193	0.9569	0.0138	0.0293
2194	0.9568	0.0139	0.0293
2195	0.9568	0.0140	0.0293
2196	0.9567	0.0140	0.0293
2197	0.9566	0.0141	0.0293
2198	0.9566	0.0141	0.0293
2199	0.9565	0.0142	0.0293
2200	0.9565	0.0143	0.0293
2201	0.9564	0.0143	0.0293
2202	0.9563	0.0144	0.0293
2203	0.9562	0.0145	0.0293
2204	0.9562	0.0146	0.0293
2205	0.9561	0.0147	0.0293
2206	0.9560	0.0147	0.0293
2207	0.9559	0.0148	0.0293
2208	0.9558	0.0149	0.0293
2209	0.9557	0.0150	0.0293
2210	0.9556	0.0151	0.0293
2211	0.9556	0.0152	0.0292
2212	0.9555	0.0153	0.0292
2213	0.9554	0.0154	0.0292
2214	0.9553	0.0155	0.0292
2215	0.9552	0.0156	0.0292
2216	0.9551	0.0157	0.0292
2217	0.9550	0.0158	0.0292
2218	0.9549	0.0159	0.0292
2219	0.9548	0.0160	0.0292
2220	0.9547	0.0161	0.0292
2221	0.9546	0.0162	0.0292
2222	0.9545	0.0163	0.0292
2223	0.9544	0.0164	0.0292
2224	0.9543	0.0165	0.0292
2225	0.9542	0.0166	0.0292
2226	0.9541	0.0167	0.0292
2227	0.9540	0.0168	0.0292
2228	0.9539	0.0169	0.0292
2229	0.9538	0.0170	0.0292
2230	0.9537	0.0171	0.0292
2231	0.9536	0.0172	0.0292
2232	0.9535	0.0173	0.0292
2233	0.9534	0.0174	0.0292
2234	0.9533	0.0175	0.0292
2235	0.9532	0.0176	0.0292
2236	0.9531	0.0177	0.0292
2237	0.9531	0.0178	0.0292
2238	0.9530	0.0178	0.0292
2239	0.9529	0.0179	0.0292
2240	0.9528	0.0180	0.0292
2241	0.9528	0.0181	0.0292
2242	0.9527	0.0181	0.0292
2243	0.9526	0.0182	0.0292
2244	0.9526	0.0183	0.0292
2245	0.9525	0.0183	0.0292
2246	0.9524	0.0184	0.0292
2247	0.9524	0.0185	0.0292
2248	0.9523	0.0185	0.0292
2249	0.9523	0.0186	0.0291
2250	0.9522	0.0186	0.0291
2251	0.9522	0.0187	0.0291
2252	0.9522	0.0187	0.0291
2253	0.9521	0.0187	0.0291
2254	0.9521	0.0188	0.0291
2255	0.9521	0.0188	0.0291
2256	0.9520	0.0188	0.0291
2257	0.9520	0.0188	0.0291
2258	0.9520	0.0188	0.0291
2259	0.9520	0.0189	0.0291
2260	0.9520	0.0189	0.0291
2261	0.9520	0.0189	0.0291
2262	0.9520	0.0189	0.0291
2263	0.9520	0.0189	0.0291
2264	0.9520	0.0189	0.0291
2265	0.9520	0.0188	0.0291
2266	0.9520	0.0188	0.0291
2267	0.9521	0.0188	0.0291
2268	0.9521	0.0188	0.0291
2269	0.9521	0.0187	0.0291
2270	0.9521	0.0187	0.0291
2271	0.9522	0.0187	0.0291
2272	0.9522	0.0186	0.0291
2273	0.9523	0.0186	0.0291
2274	0.9523	0.0185	0.0292
2275	0.9524	0.0185	0.0292
2276	0.9524	0.0184	0.0292
2277	0.9525	0.0184	0.0292
2278	0.9525	0.0183	0.0292
2279	0.9526	0.0182	0.0292
2280	0.9527	0.0182	0.0292
2281	0.9528	0.0181	0.0292
2282	0.9528	0.0180	0.0292
2283	0.9529	0.0179	0.0292
2284	0.9530	0.0178	0.0292
2285	0.9531	0.0178	0.0292
2286	0.9532	0.0177	0.0292
2287	0.9532	0.0176	0.0292
2288	0.9533	0.0175	0.0292
2289	0.9534	0.0174	0.0292
2290	0.9535	0.0173	0.0292
2291	0.9536	0.0172	0.0292
2292	0.9537	0.0171	0.0292
2293	0.9538	0.0170	0.0292
2294	0.9539	0.0169	0.0292
2295	0.9540	0.0168	0.0292
2296	0.9541	0.0167	0.0292
2297	0.9542	0.0166	0.0292
2298	0.9543	0.0165	0.0292
2299	0.9544	0.0163	0.0292
2300	0.9545	0.0162	0.0292
2301	0.9547	0.0161	0.0292
2302	0.9548	0.0160	0.0292
2303	0.9549	0.0159	0.0292
2304	0.9550	0.0158	0.0292
2305	0.9551	0.0157	0.0292
2306	0.9552	0.0156	0.0292
2307	0.9553	0.0155	0.0292
2308	0.9554	0.0154	0.0292
2309	0.9555	0.0153	0.0292
2310	0.9556	0.0151	0.0293
2311	0.9557	0.0150	0.0293
2312	0.9558	0.0149	0.0293
2313	0.9559	0.0148	0.0293
2314	0.9560	0.0147	0.0293
2315	0.9561	0.0146	0.0293
2316	0.9562	0.0146	0.0293
2317	0.9563	0.0145	0.0293
2318	0.9563	0.0144	0.0293
2319	0.9564	0.0143	0.0293
2320	0.9565	0.0142	0.0293
2321	0.9566	0.0141	0.0293
2322	0.9567	0.0141	0.0293
2323	0.9567	0.0140	0.0293
2324	0.9568	0.0139	0.0293
2325	0.9569	0.0139	0.0293
2326	0.9569	0.0138	0.0293
2327	0.9570	0.0137	0.0293
2328	0.9570	0.0137	0.0293
2329	0.9571	0.0136	0.0293
2330	0.9571	0.0136	0.0293
2331	0.9571	0.0136	0.0293
2332	0.9572	0.0135	0.0293
2333	0.9572	0.0135	0.0293
2334	0.9572	0.0135	0.0293
2335	0.9572	0.0135	0.0293
2336	0.9573	0.0134	0.0293
2337	0.9573	0.0134	0.0293
2338	0.9573	0.0134	0.0293
2339	0.9573	0.0134	0.0293
2340	0.9573	0.0134	0.0293
2341	0.9572	0.0135	0.0293
2342	0.9572	0.0135	0.0293
2343	0.9572	0.0135	0.0293
2344	0.9572	0.0135	0.0293
2345	0.9571	0.0136	0.0293
2346	0.9571	0.0136	0.0293
2347	0.9571	0.0136	0.0293
2348	0.9570	0.0137	0.0293
2349	0.9569	0.0138	0.0293
2350	0.9569	0.0138	0.0293
2351	0.9568	0.0139	0.0293
2352	0.9567	0.0140	0.0293
2353	0.9567	0.0140	0.0293
2354	0.9566	0.0141	0.0293
2355	0.9565	0.0142	0.0293
2356	0.9564	0.0143	0.0293
2357	0.9563	0.0144	0.0293
2358	0.9562	0.0145	0.0293
2359	0.9561	0.0146	0.0293
2360	0.9560	0.0148	0.0293
2361	0.9559	0.0149	0.0293
2362	0.9557	0.0150	0.0293
2363	0.9556	0.0151	0.0293
2364	0.9555	0.0153	0.0292
2365	0.9554	0.0154	0.0292
2366	0.9552	0.0155	0.0292
2367	0.9551	0.0157	0.0292
2368	0.9549	0.0158	0.0292
2369	0.9548	0.0160	0.0292
2370	0.9546	0.0161	0.0292
2371	0.9545	0.0163	0.0292
2372	0.9543	0.0165	0.0292
2373	0.9542	0.0166	0.0292
2374	0.9540	0.0168	0.0292
2375	0.9539	0.0169	0.0292
2376	0.9537	0.0171	0.0292
2377	0.9535	0.0173	0.0292
2378	0.9534	0.0175	0.0292
2379	0.9532	0.0176	0.0292
2380	0.9530	0.0178	0.0292
2381	0.9529	0.0180	0.0292
2382	0.9527	0.0181	0.0292
2383	0.9525	0.0183	0.0292
2384	0.9524	0.0185	0.0292
2385	0.9522	0.0187	0.0291
2386	0.9520	0.0188	0.0291
2387	0.9519	0.0190	0.0291
2388	0.9517	0.0192	0.0291
2389	0.9515	0.0193	0.0291
2390	0.9514	0.0195	0.0291
2391	0.9512	0.0197	0.0291
2392	0.9511	0.0198	0.0291
2393	0.9509	0.0200	0.0291
2394	0.9508	0.0201	0.0291
2395	0.9506	0.0203	0.0291
2396	0.9505	0.0204	0.0291
2397	0.9504	0.0205	0.0291
2398	0.9502	0.0207	0.0291
2399	0.9501	0.0208	0.0291
2400	0.9500	0.0209	0.0291
2401	0.9499	0.0210	0.0291
2402	0.9498	0.0212	0.0291
2403	0.9497	0.0213	0.0291
2404	0.9496	0.0214	0.0291
2405	0.9495	0.0215	0.0291
2406	0.9494	0.0215	0.0291
2407	0.9493	0.0216	0.0291
2408	0.9493	0.0217	0.0291
2409	0.9492	0.0217	0.0291
2410	0.9491	0.0218	0.0291
2411	0.9491	0.0218	0.0291
2412	0.9491	0.0219	0.0291
2413	0.9490	0.0219	0.0291
2414	0.9490	0.0219	0.0290
2415	0.9490	0.0219	0.0290
2416	0.9490	0.0219	0.0290
2417	0.9490	0.0219	0.0290
2418	0.9490	0.0219	0.0290
2419	0.9491	0.0219	0.0291
2420	0.9491	0.0219	0.0291
2421	0.9491	0.0218	0.0291
2422	0.9492	0.0218	0.0291
2423	0.9493	0.0217	0.0291
2424	0.9493	0.0216	0.0291
2425	0.9494	0.0215	0.0291
2426	0.9495	0.0214	0.0291
2427	0.9496	0.0213	0.0291
2428	0.9497	0.0212	0.0291
2429	0.9498	0.0211	0.0291
2430	0.9500	0.0210	0.0291
2431	0.9501	0.0208	0.0291
2432	0.9502	0.0207	0.0291
2433	0.9504	0.0205	0.0291
2434	0.9506	0.0203	0.0291
2435	0.9507	0.0202	0.0291
2436	0.9509	0.0200	0.0291
2437	0.9511	0.0198	0.0291
2438	0.9513	0.0196	0.0291
2439	0.9515	0.0194	0.0291
2440	0.9517	0.0192	0.0291
2441	0.9519	0.0190	0.0291
2442	0.9521	0.0187	0.0291
2443	0.9523	0.0185	0.0292
2444	0.9526	0.0183	0.0292
2445	0.9528	0.0181	0.0292
2446	0.9530	0.0178	0.0292
2447	0.9532	0.0176	0.0292
2448	0.9535	0.0173	0.0292
2449	0.9537	0.0171	0.0292
2450	0.9538	0.0170	0.0292
2451	0.9539	0.0169	0.0292
2452	0.9540	0.0168	0.0292
2453	0.9541	0.0167	0.0292
2454	0.9542	0.0166	0.0292
2455	0.9543	0.0165	0.0292
2456	0.9543	0.0165	0.0292
2457	0.9544	0.0164	0.0292
2458	0.9545	0.0163	0.0292
2459	0.9546	0.0162	0.0292
2460	0.9546	0.0161	0.0292
2461	0.9547	0.0161	0.0292
2462	0.9548	0.0160	0.0292
2463	0.9548	0.0159	0.0292
2464	0.9549	0.0159	0.0292
2465	0.9549	0.0158	0.0292
2466	0.9550	0.0158	0.0292
2467	0.9550	0.0158	0.0292
2468	0.9550	0.0157	0.0292
2469	0.9550	0.0157	0.0292
2470	0.9551	0.0157	0.0292
2471	0.9551	0.0157	0.0292
2472	0.9551	0.0157	0.0292
2473	0.9551	0.0157	0.0292
2474	0.9550	0.0157	0.0292
2475	0.9550	0.0158	0.0292
2476	0.9550	0.0158	0.0292
2477	0.9549	0.0158	0.0292
2478	0.9549	0.0159	0.0292
2479	0.9548	0.0160	0.0292
2480	0.9547	0.0160	0.0292
2481	0.9547	0.0161	0.0292
2482	0.9546	0.0162	0.0292
2483	0.9545	0.0163	0.0292
2484	0.9544	0.0164	0.0292
2485	0.9542	0.0166	0.0292
2486	0.9541	0.0167	0.0292
2487	0.9539	0.0169	0.0292
2488	0.9538	0.0170	0.0292
2489	0.9536	0.0172	0.0292
2490	0.9534	0.0174	0.0292
2491	0.9532	0.0176	0.0292
2492	0.9530	0.0179	0.0292
2493	0.9527	0.0181	0.0292
2494	0.9525	0.0184	0.0292
2495	0.9522	0.0186	0.0291
2496	0.9520	0.0189	0.0291
2497	0.9517	0.0192	0.0291
2498	0.9514	0.0195	0.0291
2499	0.9510	0.0199	0.0291
2500	0.9507	0.0202	0.0291
